tick,tick_dt,input_force,output_ang_vel,output_speed,output_position,output_angle
28268.0,0.01018871832638979,-0.06764615736750601,0.0004264856727749122,-0.00026267946085194036,-0.0011414592542805572,-0.00016521246686304435
28269.0,0.010256367735564709,-0.06780344382055202,0.00041347003191206705,-0.00025270688927233936,-0.0011441533914276346,-0.00016083827296911512
28270.0,0.00984673947095871,-0.06773794614235285,0.0004066684446408388,-0.00024178682103606907,-0.0011466417303288158,-0.000156766941285828
28271.0,0.010191589593887329,-0.06777044216306588,0.0003989492741844457,-0.00023096203353597334,-0.001149105922378026,-0.0001526223433972641
28272.0,0.01017075590789318,-0.06778710397430487,0.00039293114166033066,-0.00022038276797647135,-0.001151454980845111,-0.00014856472770990295
28273.0,0.00907039362937212,-0.06784503101687249,0.00038526657635621356,-0.0002118242045018302,-0.0011534539392997882,-0.0001450006875858052
28274.0,0.009989609941840172,-0.06784990245426831,0.00037615968944730495,-0.00020230029602058563,-0.001155569980479002,-0.00014115202476437842
28275.0,0.010332107543945312,-0.06781845193335209,0.0003753009811131367,-0.00019187388405034805,-0.0011576601688936586,-0.0001372655023993118
28276.0,0.010175034403800964,-0.06799626637124351,0.0003626761130633069,-0.00018482730777323041,-0.0011596124922650618,-0.00013344680200470536
28277.0,0.010183126665651798,-0.06793972670053981,0.00035443003151207125,-0.0001765408929802104,-0.001161494612151388,-0.00012975362520677546
28278.0,0.01011214591562748,-0.06794621246704383,0.0003475149035809249,-0.00016832646771134754,-0.0011632798194212792,-0.00012616957701124494
28279.0,0.009357207454741001,-0.06797537320915488,0.000340731599345714,-0.0001611450750691667,-0.001164854885099778,-0.0001229178079648239
28280.0,0.009982497431337833,-0.06799435220135942,0.00033256736166570295,-0.0001536934260776087,-0.0011664635153977288,-0.00011951645564957968
28281.0,0.010395290330052376,-0.06798318168353872,0.00032953895926737906,-0.00014571046788412623,-0.001168061203183626,-0.00011605932137076517
28282.0,0.010003701783716679,-0.06810753632979373,0.00031908189223437224,-0.0001402333886568772,-0.0011695188472511046,-0.00011276271189613795
28283.0,0.010253939777612686,-0.06808041962917162,0.0003101480558104264,-0.0001339403135778936,-0.0011709567919732029,-0.00010949086538903999
28284.0,0.010137905366718769,-0.06806379654072038,0.00030452124090436263,-0.00012732725651042455,-0.0011723146661970442,-0.00010634661374956208
28285.0,0.009337539784610271,-0.06811167236624484,0.0002972253661450017,-0.00012198063663935906,-0.0011735035895203754,-0.0001035031345473587
28286.0,0.010145292617380619,-0.06811174725826306,0.0002889488567655569,-0.0001160197863246475,-0.0011747411187727362,-0.00010048769623450957
28287.0,0.010370438918471336,-0.068084319235617,0.0002882164159979369,-0.00010946054703916039,-0.00117594429488015,-9.749116976486024e-05
28288.0,0.009184911847114563,-0.06824956189906833,0.00027657119051127286,-0.00010633271476457348,-0.0011769496803554415,-9.484392739102789e-05
28289.0,0.010480420663952827,-0.06817024758573045,0.0002656541821126306,-0.00010097133186118638,-0.0011780640919365143,-9.194534497093951e-05
28290.0,0.010143700987100601,-0.0680671287836025,0.000276996561545019,-9.409245236318084e-05,-0.0011790883149351834,-8.925062838161622e-05
28291.0,0.010369790717959404,-0.06852458541799113,0.0002487976509347039,-9.575609740548087e-05,-0.0011800640339743292,-8.637823200880001e-05
28292.0,0.00919319037348032,-0.06816430170014336,0.00024519364861960046,-9.080808478015271e-05,-0.0011809443380071992,-8.409098783928257e-05
28293.0,0.010327791795134544,-0.06820215223511507,0.00023543250864439152,-8.575288686199128e-05,-0.0011818821850001235,-8.155867888684996e-05
28294.0,0.010008460842072964,-0.06809007695837288,0.00024886805115162706,-7.904702303909634e-05,-0.0011827404394103764,-7.920236184313155e-05
28295.0,0.010289829224348068,-0.06856481811541018,0.00022132114163566564,-8.113735560477258e-05,-0.0011835538197781418,-7.6641552097385e-05
28296.0,0.009986517019569874,-0.06819264439844892,0.00021892321608075083,-7.5963837914074e-05,-0.0011843640993608117,-7.443132474964979e-05
28297.0,0.010132664814591408,-0.06824411909692428,0.00021318651164570516,-7.15938136250737e-05,-0.0011851338154684249,-7.221304918097117e-05
28298.0,0.00987038854509592,-0.06822660690133504,0.00021031113621315187,-6.697080060942774e-05,-0.0011858404742263295,-7.010881547845444e-05
28299.0,0.009442909620702267,-0.06826569134097031,0.00020560711675161845,-6.316994589165225e-05,-0.0011864728734437104,-6.812286642696645e-05
28300.0,0.01017653290182352,-0.06826331161206191,0.0002010944883131318,-5.894366623896093e-05,-0.0011871157244764832,-6.603049883849454e-05
28301.0,0.010357976891100407,-0.06826427086008031,0.00020633986112618378,-5.4803512220491645e-05,-0.0011877262616092632,-6.394756677561945e-05
28302.0,0.009194152429699898,-0.06854809160759336,0.00018749190943240766,-5.590922600970708e-05,-0.0011882301334543014,-6.205044664010221e-05
28303.0,0.01027910690754652,-0.06829584505866897,0.00017702477054459714,-5.18795007488236e-05,-0.0011888048303655733,-6.012319725874647e-05
28304.0,0.010308829136192799,-0.06810793104773291,0.000150549460763414,-4.6938384289309626e-05,-0.0011893396472744638,-5.829827914632848e-05
28305.0,0.009469594806432724,-0.06740877523283692,0.00020758575194592066,-2.629610240072518e-05,-0.0011897841347545523,-5.6872636754572e-05
28306.0,0.010217051953077316,-0.06850761758796745,0.00018851355751688898,-2.6389887123821984e-05,-0.001190052803398944,-5.475172234222191e-05
28307.0,0.010396790690720081,-0.06822522515146692,0.0001515206828624288,-3.506468958983641e-05,-0.0011903271735317221,-5.2791786342355796e-05
28308.0,0.010027979500591755,-0.0677158638846518,0.00019448126177016512,-1.8890354297068585e-05,-0.0011906788015201236,-5.1272340040695694e-05
28309.0,0.010558865033090115,-0.06857461112784681,0.00018153623806418308,-2.0307646299118214e-05,-0.0011908782622215737,-4.921883864619945e-05
28310.0,0.009390429593622684,-0.0685057421716477,0.00015536885688762544,-2.3123689731232407e-05,-0.0011910689597443578,-4.751413538396662e-05
28311.0,0.010354846715927124,-0.06806264186346388,0.00013267577272932236,-3.290537528243693e-05,-0.0011913084020070313,-4.5905314686466435e-05
28312.0,0.008957060985267162,-0.06796407854629435,0.00010670464498639676,-3.802851013768015e-05,-0.0011916031374601792,-4.471692969886245e-05
28313.0,0.01023738645017147,-0.06755505604718268,0.00010725472015377978,-3.8541302361460945e-05,-0.001191992450014583,-4.362455301210835e-05
28314.0,0.009925498627126217,-0.06774138131901074,6.474755158942428e-05,-5.0107604745619866e-05,-0.0011923749916582591,-4.25599964344692e-05
28315.0,0.010228829458355904,-0.06707714248312596,0.0001379402644436134,-2.1492644309493725e-05,-0.0011928875338017687,-4.189770477141488e-05
28316.0,0.010008331388235092,-0.06826857288495772,0.00013398803143680648,-1.6544780833735492e-05,-0.0011931026393084275,-4.0517152893082416e-05
28317.0,0.010331199504435062,-0.06815070909298791,0.00014530017642956368,-8.817065320251448e-06,-0.001193273566739978,-3.913289580910225e-05
28318.0,0.0100480355322361,-0.06837224946654176,0.0001198914437237052,-1.508170676825877e-05,-0.0011933621609256059,-3.7672914473497816e-05
28319.0,0.01011792290955782,-0.06804124831220396,0.00013340306025265,-7.456120599248616e-06,-0.0011935147564720316,-3.6459862088385776e-05
28320.0,0.009064801037311554,-0.06830887182958306,0.00013684040206833059,-3.3025649265794853e-06,-0.001193582344721774,-3.525058988942702e-05
28321.0,0.010220310650765896,-0.06840512379150429,7.213532843927244e-05,-3.164956050330089e-05,-0.001193616097961268,-3.385203847071298e-05
28322.0,0.010042553767561913,-0.06772547913698601,2.361490613192398e-05,-4.710719731868807e-05,-0.001193933940374342,-3.3127615556320844e-05
28323.0,0.010233941487967968,-0.06698402540848337,0.00010075449716407996,-1.602870936950594e-05,-0.0011944160326753637,-3.288594198872288e-05
28324.0,0.009977388195693493,-0.06814892834032206,0.00010178470934805469,-8.85526005063987e-06,-0.0011945759573310192,-3.1880675258054957e-05
28325.0,0.010299217887222767,-0.06804711657586444,0.00010266986319996211,-6.972909122676586e-06,-0.0011946671595837288,-3.08323723588917e-05
28326.0,0.010168459266424179,-0.06813401508191132,7.684374494112248e-05,-1.528950580546631e-05,-0.0011947380633261112,-2.9788378037053542e-05
28327.0,0.009324447251856327,-0.06781497142208986,0.00010146610685858624,-3.1236357165400267e-06,-0.0011948806295165012,-2.9071852590714944e-05
28328.0,0.01017912570387125,-0.06818053325898599,5.10540520593683e-05,-2.5051848457852883e-05,-0.001194912425397113,-2.8039016334318962e-05
28329.0,0.010317791253328323,-0.06763891201057926,9.965259131860335e-06,-3.8283857434653036e-05,-0.001195170905140011,-2.7512251282533843e-05
28330.0,0.010026386938989162,-0.0670052788720858,7.987561657729183e-05,-6.618426092652642e-06,-0.001195554753908168,-2.7412335738530518e-05
28331.0,0.009358522482216358,-0.06791702342647352,7.53960752739263e-05,-7.168423403237857e-06,-0.001195616692597553,-2.666481798501104e-05
28332.0,0.0099789435043931,-0.06789931869777892,4.493295243856036e-05,-1.9755664401158517e-05,-0.0011956882258897094,-2.5912444809399558e-05
28333.0,0.010049515403807163,-0.0675661786678346,1.247887660405513e-05,-2.9973981623559902e-05,-0.0011958867607434213,-2.546089041172971e-05
28334.0,0.009892035275697708,-0.06706114026014971,7.010558748350262e-05,-3.41873449789132e-06,-0.0011961832644269948,-2.5337448924161318e-05
28335.0,0.010345736518502235,-0.0677999732884469,6.495012042478888e-05,-4.305533331247516e-06,-0.0011962186337533367,-2.461215498758219e-05
28336.0,0.009953534230589867,-0.0677707328754389,2.1783033048353464e-05,-2.0802221001215417e-05,-0.0011962614890267302,-2.396567174065312e-05
28337.0,0.010293440893292427,-0.06719701663178658,4.4462622256178315e-05,-1.0388750507752541e-05,-0.0011964756154590555,-2.374144937749326e-05
28338.0,0.01014423742890358,-0.06751556301195057,2.4655228511106434e-05,-1.6232198080658145e-05,-0.0011965810014107957,-2.3290409980614937e-05
28339.0,0.010089459829032421,-0.06721297167395167,5.072455070636679e-05,-3.7770129362031146e-06,-0.0011967447755212674,-2.3041652042976512e-05
28340.0,0.010070942342281342,-0.06755575047683463,5.184798193313823e-05,-1.4891476658825912e-06,-0.001196782813600774,-2.2530808017474567e-05
28341.0,0.010012757033109665,-0.06756810873390111,5.0381566453001364e-05,-4.916279777371072e-07,-0.001196797724074539,-2.2011666771720993e-05
28342.0,0.009967665188014507,-0.06755185278546534,4.471191276971231e-05,-1.5521874778650624e-06,-0.001196802624457618,-2.150948018566977e-05
28343.0,0.009381169453263283,-0.06748582257714585,4.234101938363357e-05,-1.1614560627661657e-06,-0.0011968171857913712,-2.1090030155397574e-05
28344.0,0.010098516009747982,-0.06745351771370475,5.797575411100616e-06,-1.70437796406329e-05,-0.0011968289147740157,-2.06624486932829e-05
28345.0,0.010214793495833874,-0.06702170986849433,-3.8317086579881915e-05,-3.287836776774464e-05,-0.0011970030134634334,-2.060322765768198e-05
28346.0,0.009875332936644554,-0.06633447797187056,2.2381114631211537e-05,-5.2934636331733545e-06,-0.0011973276982915533,-2.098162164482055e-05
28347.0,0.010142219252884388,-0.06706712620859849,1.2277280732616943e-05,-9.098900297450509e-06,-0.0011973813857603282,-2.0754627473106865e-05
28348.0,0.010074145160615444,-0.06694229084264042,-1.6127934238743451e-06,-1.2722197182206347e-05,-0.0011974730494027266,-2.0630944364828854e-05
28349.0,0.00952907558530569,-0.0666910935782125,2.158874378444272e-05,-1.5228674488283926e-06,-0.001197594280181287,-2.0646312795268435e-05
28350.0,0.010424586944282055,-0.06696255545496625,-1.2297830448901853e-05,-1.610030712188217e-05,-0.001197610155445412,-2.0421259058669685e-05
28351.0,0.01019473746418953,-0.06653666842978004,-6.933005586093846e-05,-3.7610304566010786e-05,-0.0011977742938496124,-2.0546632211475357e-05
28352.0,0.009108245372772217,-0.06565841934554768,4.62656652490617e-06,-4.898326088712036e-06,-0.0011981168577321444,-2.1178107371964787e-05
28353.0,0.010306699201464653,-0.06656041651342894,-5.897356779355843e-05,-3.3659404599024623e-05,-0.0011981673433057315,-2.1130422742457013e-05
28354.0,0.010031663812696934,-0.06576865542680466,-0.00010212783233680966,-4.740520083557289e-05,-0.0011985050031368045,-2.1722025748397283e-05
28355.0,0.010210218839347363,-0.06496580292840919,-9.201192670178682e-06,-6.365258564300528e-06,-0.0011989890206114589,-2.2764773266144286e-05
28356.0,0.010308235883712769,-0.06607496724002643,-1.8908863689291387e-05,-8.269343109313722e-06,-0.0011990546351982004,-2.2859621330599976e-05
28357.0,0.009182948619127274,-0.06585524385976474,-1.2680106873826484e-05,-4.1204688078247295e-06,-0.0011991305721510872,-2.303326045430482e-05
28358.0,0.0100341085344553,-0.06586912455973357,-7.46099536417153e-05,-3.243206222793356e-05,-0.0011991719173823179,-2.316049402290529e-05
28359.0,0.010239829309284687,-0.06508821102390902,-0.00010025993453358336,-3.8548138119095904e-05,-0.00119950401616368,-2.3924487212970096e-05
28360.0,0.010026498697698116,-0.06449523890939875,-3.5775592784125425e-05,-9.018719846583545e-06,-0.0011998905190203299,-2.492974331600237e-05
28361.0,0.010150386020541191,-0.06519636485595058,-3.0072846294329946e-05,-5.318774209227338e-06,-0.0011999820625081838,-2.529287939287493e-05
28362.0,0.01034294068813324,-0.06518971317881354,-3.624379311349545e-05,-5.6038162315848955e-06,-0.0012000370742743635,-2.560392105842053e-05
28363.0,0.010151145048439503,-0.06498755056955643,-4.7970456649128216e-05,-8.823551438466607e-06,-0.0012000939594257552,-2.5971837059421257e-05
28364.0,0.009074264205992222,-0.06472414974064339,-3.9897575134922124e-05,-4.099223148029952e-06,-0.001200174026662743,-2.6407133657137542e-05
28365.0,0.009986553341150284,-0.06473983097864719,-0.00010352026898844674,-3.248642689179196e-05,-0.001200214963773368,-2.6805572919404994e-05
28366.0,0.010038849897682667,-0.0638804467469386,-0.0001327321737783173,-3.9896970202279856e-05,-0.0012005410901366467,-2.7844797361147744e-05
28367.0,0.010284069925546646,-0.06319822886107034,-5.132830648646343e-05,-2.728158058787521e-06,-0.0012009513933680244,-2.920982431765377e-05
28368.0,0.010109497234225273,-0.0640714205799329,-7.559151367452521e-05,-1.1090255373264687e-05,-0.0012009789736743743,-2.972872769011614e-05
28369.0,0.010202386416494846,-0.06361159598933055,-6.336494030313143e-05,-4.079473421873625e-06,-0.00120109212074515,-3.04999415224314e-05
28370.0,0.01025479193776846,-0.06362684317069454,-6.875141897899376e-05,-3.7722210026595564e-06,-0.0012011339548963068,-3.1149735801389134e-05
28371.0,0.00930909626185894,-0.06338503984397029,-6.994537812619352e-05,-2.233229480303001e-06,-0.0012011690708647416,-3.178974937880398e-05
28372.0,0.010116959922015667,-0.06322083767033754,-0.00012616989979157716,-2.686031825545841e-05,-0.0012011916643578904,-3.2497383966036914e-05
28373.0,0.010306717827916145,-0.0624018281377917,-0.00015977893889038405,-3.624014158578275e-05,-0.0012014685060789175,-3.379778152156516e-05
28374.0,0.010129183530807495,-0.061629802965039164,-0.00010096352686528812,-8.402563185397379e-06,-0.0012018355891242223,-3.541621171794353e-05
28375.0,0.00928235612809658,-0.062154216769913555,-9.427709313067775e-05,-3.5412451933928166e-06,-0.0012019135847080981,-3.635339113025578e-05
28376.0,0.009879703633487225,-0.06206516563854838,-0.00014437176715374688,-2.4676704602202036e-05,-0.0012019485711611023,-3.728482086981355e-05
28377.0,0.010295959189534187,-0.06127139969539407,-0.0001672654096172122,-2.929292357303184e-05,-0.0012022026415046188,-3.8771266692549465e-05
28378.0,0.009873703122138977,-0.06061382995868639,-0.00014707937905502298,-1.7824730573687888e-05,-0.0012024918711355584,-4.042279568971279e-05
